date,issue_hour,t,interval,forecast_load_kwh,forecast_pv_kwh,forecast_price,objective_price,margin_kwh,reserve_grid_kwh,q0_kwh,previous_active_kwh,new_active_kwh,planned_charge_kwh,planned_discharge_kwh,planned_end_soc_kwh,reserve_slack_soc_kwh
2025-10-01,0,0,0:00-0:10,577.5056999999999,0.0,0.4429,0.4251375,24.172483333333275,59.12654583333331,601.6781833333332,601.6781833333332,601.6781833333332,0.0,0.0,7384.524931311728,0.0
2025-10-01,0,1,0:10-0:20,614.62275,0.0,0.4414,0.42352589285714276,19.66128333333336,66.00248750000016,634.2840333333334,634.2840333333334,634.2840333333334,0.0,0.0,7384.524931311728,0.0
2025-10-01,0,2,0:20-0:30,589.0566666666666,0.0,0.4251,0.40344017857142855,26.191666666666606,62.32307499999983,615.2483333333332,615.2483333333332,615.2483333333332,0.0,0.0,7384.524931311728,0.0
2025-10-01,0,3,0:30-0:40,563.8487333333333,0.0,0.4244,0.40595937500000007,17.660700000000077,67.36750416666669,581.5094333333334,581.5094333333334,581.5094333333334,0.0,0.0,7384.524931311728,0.0
2025-10-01,0,4,0:40-0:50,570.4596666666666,0.0,0.4193,0.40000491071428584,24.480199999999968,83.52840416666685,594.9398666666666,594.9398666666666,594.9398666666666,0.0,0.0,7384.524931311728,0.0
2025-10-01,0,5,0:50-1:00,590.3933333333333,0.0,0.3983,0.37399866071428584,18.50666666666666,74.46147083333337,1442.2333333333331,1442.2333333333331,1442.2333333333331,833.3333333333333,0.0,8134.524931311728,0.0
2025-10-01,0,6,1:00-1:10,584.1105,0.0,0.3763,0.35431428571428575,24.798033333333308,71.6851083333334,1442.2418666666665,1442.2418666666665,1442.2418666666665,833.3333333333333,0.0,8884.524931311727,0.0
2025-10-01,0,7,1:10-1:20,588.7974666666667,0.0,0.3861,0.36530312500000006,25.461566666666613,35.209733333333446,1447.5923666666665,1447.5923666666665,1447.5923666666665,833.3333333333333,0.0,9634.524931311727,0.0
2025-10-01,0,8,1:20-1:30,611.4683333333332,0.0,0.4223,0.3987437500000001,16.271666666666704,67.33089166666659,627.74,627.74,627.74,0.0,0.0,9634.524931311727,0.0
2025-10-01,0,9,1:30-1:40,614.7788166666667,0.0,0.4455,0.4216116071428573,21.297149999999988,81.4534291666666,636.0759666666667,636.0759666666667,636.0759666666667,0.0,0.0,9634.524931311727,0.0
2025-10-01,0,10,1:40-1:50,585.2497333333333,0.0,0.4511,0.42927901785714295,18.15883333333329,59.71382083333323,603.4085666666666,603.4085666666666,603.4085666666666,0.0,0.0,9634.524931311727,0.0
2025-10-01,0,11,1:50-2:00,563.5216666666666,0.0,0.4583,0.4387308035714286,15.934999999999945,52.084687500000115,579.4566666666666,579.4566666666666,579.4566666666666,0.0,0.0,9634.524931311727,0.0
2025-10-01,0,12,2:00-2:10,604.4209333333333,0.0,0.4879,0.4688209821428569,25.5542333333334,41.92430416666657,629.9751666666667,629.9751666666667,629.9751666666667,0.0,0.0,9634.524931311727,0.0
2025-10-01,0,13,2:10-2:20,632.3308499999999,0.0,0.5104,0.4909107142857145,25.540849999999978,35.55971666666662,0.0,0.0,0.0,0.0,657.8716999999999,8903.556375756172,0.0
2025-10-01,0,14,2:20-2:30,612.18,0.0,0.4918,0.4723950892857144,15.023333333333312,44.82935833333332,627.2033333333333,627.2033333333333,627.2033333333333,0.0,0.0,8903.556375756172,0.0
2025-10-01,0,15,2:30-2:40,583.4838666666667,0.0,0.432,0.41423705357142854,17.55453333333344,45.04292499999991,601.0384000000001,601.0384000000001,601.0384000000001,0.0,0.0,8903.556375756172,0.0
2025-10-01,0,16,2:40-2:50,587.2488,0.0,0.4275,0.4131928571428572,22.700733333333346,57.75214166666669,609.9495333333333,609.9495333333333,609.9495333333333,0.0,0.0,8903.556375756172,0.0
2025-10-01,0,17,2:50-3:00,615.3666666666666,0.0,0.4708,0.4584651785714286,25.803333333333285,49.96542083333338,641.1699999999998,641.1699999999998,641.1699999999998,0.0,0.0,8903.556375756172,0.0
2025-10-01,0,18,3:00-3:10,623.4173166666667,0.0,0.4601,0.44385982142857155,35.02526666666665,55.05367500000001,658.4425833333333,658.4425833333333,658.4425833333333,0.0,0.0,8903.556375756172,0.0
2025-10-01,0,19,3:10-3:20,616.7602999999999,0.0,0.4245,0.4034959821428571,23.870149999999967,74.39770416666671,640.6304499999999,640.6304499999999,640.6304499999999,0.0,0.0,8903.556375756172,0.0
2025-10-01,0,20,3:20-3:30,620.9683333333332,0.0,0.4023,0.380735267857143,14.88333333333344,59.44845972222211,1469.185,1469.185,1469.185,833.3333333333333,0.0,9653.556375756172,0.0
2025-10-01,0,21,3:30-3:40,646.9895166666666,0.0,0.4023,0.38491160714285705,20.80838333333338,77.11089583333329,1108.2908158264754,1108.2908158264754,1108.2908158264754,440.4929158264753,0.0,10050.0,0.0
2025-10-01,0,22,3:40-3:50,623.45625,0.0,0.414,0.3978062499999999,11.21738333333326,63.78537916666687,634.6736333333332,634.6736333333332,634.6736333333332,0.0,0.0,10050.0,0.0
2025-10-01,0,23,3:50-4:00,574.7316666666666,0.0,0.4243,0.40618973214285725,22.063333333333276,43.758531250000345,596.7949999999998,596.7949999999998,596.7949999999998,0.0,0.0,10050.0,0.0
2025-10-01,0,24,4:00-4:10,597.6445666666666,0.0,0.4241,0.4083084821428571,20.918666666666695,42.84921180555563,618.5632333333333,618.5632333333333,618.5632333333333,0.0,0.0,10050.0,0.0
2025-10-01,0,25,4:10-4:20,617.3939333333333,0.0,0.4135,0.40285446428571425,28.883116666666638,36.09357916666676,646.2770499999999,646.2770499999999,646.2770499999999,0.0,0.0,10050.0,0.0
2025-10-01,0,26,4:20-4:30,607.4416666666666,0.0,0.4187,0.40979687500000006,19.32499999999999,78.8242625000001,626.7666666666667,626.7666666666667,626.7666666666667,0.0,0.0,10050.0,0.0
2025-10-01,0,27,4:30-4:40,616.8702666666666,0.0,0.4641,0.449432142857143,29.34719999999993,114.76770972222226,646.2174666666665,646.2174666666665,646.2174666666665,0.0,0.0,10050.0,0.0
2025-10-01,0,28,4:40-4:50,628.19845,0.0,0.4764,0.46208437500000016,24.538983333333363,130.1874520833333,652.7374333333333,652.7374333333333,652.7374333333333,0.0,0.0,10050.0,0.0
2025-10-01,0,29,4:50-5:00,623.38,0.0,0.4466,0.43809062499999996,16.601666666666688,146.91257430555572,639.9816666666667,639.9816666666667,639.9816666666667,0.0,0.0,10050.0,0.0
2025-10-01,0,30,5:00-5:10,610.5440666666666,0.0,0.4417,0.4314102678571429,33.04661944444439,151.3136472222225,643.5906861111109,643.5906861111109,643.5906861111109,0.0,0.0,10050.0,0.0
2025-10-01,0,31,5:10-5:20,630.3266166666666,0.0,0.4726,0.4646718750000002,43.41106666666661,148.03582777777794,673.7376833333333,673.7376833333333,673.7376833333333,0.0,0.0,10050.0,0.0
2025-10-01,0,32,5:20-5:30,644.2316666666666,0.0,0.4631,0.4632183035714285,66.97497499999986,139.2142208333334,711.2066416666664,711.2066416666664,711.2066416666664,0.0,0.0,10050.0,0.0
2025-10-01,0,33,5:30-5:40,589.4069499999999,0.0,0.3701,0.37292276785714285,50.49137777777776,224.38476249999962,1473.231661111111,1473.231661111111,1473.231661111111,833.3333333333333,0.0,10800.0,0.0
2025-10-01,0,34,5:40-5:50,642.6664999999999,0.0,0.5474,0.5524486607142858,35.68538055555564,280.51551805555516,678.3518805555556,678.3518805555556,678.3518805555556,-0.0,0.0,10800.0,0.0
2025-10-01,0,35,5:50-6:00,787.0816666666666,0.0,0.9078,0.9174013392857141,26.793633333333332,319.6929840277777,0.0,0.0,0.0,0.0,813.8752999999999,9895.694111111112,0.0
2025-10-01,0,36,6:00-6:10,819.0872999999999,44.125783333333324,0.9788,0.9918696428571427,30.8135166666666,377.7075159722222,0.0,0.0,0.0,0.0,805.7750333333332,9000.388518518519,0.0
2025-10-01,0,37,6:10-6:20,803.9742333333334,88.25156666666665,0.9036,0.9157473214285713,30.256788888888877,439.0372354166666,0.0,0.0,0.0,0.0,745.9794555555555,8171.522456790124,0.0
2025-10-01,0,38,6:20-6:30,807.375,132.37734999999998,0.8679,0.8776598214285715,45.91816666666659,490.8661298611109,577.3565701388867,577.3565701388867,577.3565701388867,0.0,143.55924652777995,8012.012182870369,0.0
2025-10-01,0,39,6:30-6:40,822.6353333333333,176.5031333333333,0.9083,0.9202223214285713,43.08726111111116,516.3985277777779,0.0,0.0,0.0,0.0,689.2194611111112,7246.212781635801,0.0
2025-10-01,0,40,6:40-6:50,832.9876166666666,220.6289166666666,0.9382,0.9509388392857142,36.56368888888903,562.846249305555,0.0,0.0,0.0,0.0,648.9223888888889,6525.187905092591,0.0
2025-10-01,0,41,6:50-7:00,827.9316666666666,264.75469999999996,0.9082,0.920665625,29.008333333333383,719.5094631944437,0.0,0.0,0.0,0.0,592.1853000000001,5867.204238425924,0.0
2025-10-01,0,42,7:00-7:10,811.0918333333334,329.6459361111111,0.8451,0.8614388392857143,30.247486111111215,864.304763194444,511.69338333333354,511.69338333333354,511.69338333333354,0.0,0.0,5867.204238425924,0.0
2025-10-01,0,43,7:10-7:20,808.2398499999999,394.5371722222222,0.8105,0.8241691964285714,34.81858333333332,894.3085111111116,448.5212611111111,448.5212611111111,448.5212611111111,0.0,0.0,5867.204238425924,0.0
2025-10-01,0,44,7:20-7:30,799.8466666666666,459.4284083333333,0.7807,0.7859991071428573,48.14128333333326,848.4276194444449,388.5595416666665,388.5595416666665,388.5595416666665,0.0,0.0,5867.204238425924,0.0
2025-10-01,0,45,7:30-7:40,767.6323833333332,524.3196444444444,0.7211,0.7241129464285713,49.10891111111104,806.6657777777783,292.4216499999999,292.4216499999999,292.4216499999999,0.0,0.0,5867.204238425924,0.0
2025-10-01,0,46,7:40-7:50,888.04715,589.2108805555555,0.9056,0.905878125,40.482530555555684,842.6587541666653,0.0,0.0,0.0,0.0,339.3188000000001,5490.183349537035,0.0
2025-10-01,0,47,7:50-8:00,1085.0183333333332,654.1021166666667,1.2089,1.204757589285714,48.67151666666666,1120.228349305554,0.0,0.0,0.0,0.0,479.58773333333306,4957.308090277776,0.0
2025-10-01,0,48,8:00-8:10,1091.5758333333333,725.2809305555556,1.2031,1.1991285714285718,47.04959166666663,1370.1258534722208,0.0,0.0,0.0,0.0,413.3444944444443,4498.036429783949,0.0
2025-10-01,0,49,8:10-8:20,1074.8903333333333,796.4597444444445,1.1463,1.1432781250000001,62.74207777777758,1548.4891833333322,0.0,0.0,0.0,0.0,341.17266666666626,4118.955689043209,0.0
2025-10-01,0,50,8:20-8:30,1101.9383333333333,867.6385583333333,1.1645,1.1617638392857141,65.22402499999998,1595.7014624999988,0.0,0.0,0.0,0.0,299.52379999999994,3786.1514668209866,0.0
2025-10-01,0,51,8:30-8:40,1072.4998,938.8173722222223,1.1243,1.1234071428571428,75.53494444444442,1554.3377874999992,0.0,0.0,0.0,0.0,209.21737222222214,3553.6877199074065,0.0
2025-10-01,0,52,8:40-8:50,1061.6290333333332,1009.9961861111111,1.0886,1.0885419642857146,83.04737777777805,1487.4909555555546,0.0,0.0,0.0,0.0,134.68022500000018,3404.043025462962,0.0
2025-10-01,0,53,8:50-9:00,1096.7766666666666,1081.175,1.0932,1.0933549107142857,74.24125000000011,1559.1566861111098,0.0,0.0,0.0,0.0,89.84291666666672,3304.2175624999986,0.0
2025-10-01,0,54,9:00-9:10,1118.9703833333333,1123.6489,1.0903,1.0922477678571427,82.30768333333344,1645.770944444443,0.0,0.0,0.0,0.0,77.62916666666683,3217.9629328703686,0.0
2025-10-01,0,55,9:10-9:20,1100.5620999999999,1166.1227999999999,1.0222,1.0206397321428573,75.3959277777777,1703.2105493055544,0.0,0.0,0.0,0.0,9.835227777777618,3207.0349020061713,0.0
2025-10-01,0,56,9:20-9:30,1068.4116666666666,1208.5967,0.9415,0.9379625000000001,67.88339999999994,1806.331411805554,0.0,0.0,0.0,72.30163333333348,0.0,3272.1063720061716,0.0
2025-10-01,0,57,9:30-9:40,1072.2797166666664,1251.0706,0.9528,0.9578272321428568,70.16887777777788,1853.8979055555544,0.0,0.0,0.0,108.62200555555569,0.0,3369.8661770061717,0.0
2025-10-01,0,58,9:40-9:50,1073.6317999999999,1293.5445,0.9286,0.9095799107142858,76.86003055555557,1877.5202180555546,0.0,0.0,0.0,143.05266944444452,0.0,3498.613579506172,0.0
2025-10-01,0,59,9:50-10:00,1072.5066666666667,1336.0184,0.8765,0.8139883928571425,69.55023333333338,1879.5565305555547,0.0,0.0,0.0,193.9614999999999,0.0,3673.1789295061717,0.0
