日期\时间,0:00-0:10,0:10-0:20,0:20-0:30,0:30-0:40,0:40-0:50,0:50-1:00,1:00-1:10,1:10-1:20,1:20-1:30,1:30-1:40,1:40-1:50,1:50-2:00,2:00-2:10,2:10-2:20,2:20-2:30,2:30-2:40,2:40-2:50,2:50-3:00,3:00-3:10,3:10-3:20,3:20-3:30,3:30-3:40,3:40-3:50,3:50-4:00,4:00-4:10,4:10-4:20,4:20-4:30,4:30-4:40,4:40-4:50,4:50-5:00,5:00-5:10,5:10-5:20,5:20-5:30,5:30-5:40,5:40-5:50,5:50-6:00,6:00-6:10,6:10-6:20,6:20-6:30,6:30-6:40,6:40-6:50,6:50-7:00,7:00-7:10,7:10-7:20,7:20-7:30,7:30-7:40,7:40-7:50,7:50-8:00,8:00-8:10,8:10-8:20,8:20-8:30,8:30-8:40,8:40-8:50,8:50-9:00,9:00-9:10,9:10-9:20,9:20-9:30,9:30-9:40,9:40-9:50,9:50-10:00,10:00-10:10,10:10-10:20,10:20-10:30,10:30-10:40,10:40-10:50,10:50-11:00,11:00-11:10,11:10-11:20,11:20-11:30,11:30-11:40,11:40-11:50,11:50-12:00,12:00-12:10,12:10-12:20,12:20-12:30,12:30-12:40,12:40-12:50,12:50-13:00,13:00-13:10,13:10-13:20,13:20-13:30,13:30-13:40,13:40-13:50,13:50-14:00,14:00-14:10,14:10-14:20,14:20-14:30,14:30-14:40,14:40-14:50,14:50-15:00,15:00-15:10,15:10-15:20,15:20-15:30,15:30-15:40,15:40-15:50,15:50-16:00,16:00-16:10,16:10-16:20,16:20-16:30,16:30-16:40,16:40-16:50,16:50-17:00,17:00-17:10,17:10-17:20,17:20-17:30,17:30-17:40,17:40-17:50,17:50-18:00,18:00-18:10,18:10-18:20,18:20-18:30,18:30-18:40,18:40-18:50,18:50-19:00,19:00-19:10,19:10-19:20,19:20-19:30,19:30-19:40,19:40-19:50,19:50-20:00,20:00-20:10,20:10-20:20,20:20-20:30,20:30-20:40,20:40-20:50,20:50-21:00,21:00-21:10,21:10-21:20,21:20-21:30,21:30-21:40,21:40-21:50,21:50-22:00,22:00-22:10,22:10-22:20,22:20-22:30,22:30-22:40,22:40-22:50,22:50-23:00,23:00-23:10,23:10-23:20,23:20-23:30,23:30-23:40,23:40-23:50,23:50-24:00,全天购电量,全天购电费
2025-02-01,1319.5373666666665,475.2642666666665,1312.3283333333331,1351.769033333333,519.8043833333334,522.73665,522.7362333333333,527.3798361111112,507.76166666666677,537.7638166666666,541.7169833333332,1372.7933333333333,1037.881898451892,561.7299166666666,543.4983333333334,533.398,534.4887166666667,560.3516666666666,550.0832333333333,543.5911666666667,547.0816666666665,557.9899833333333,559.5232166666666,569.7850000000001,559.4245666666667,560.6017166666666,578.9629166666666,590.77855,589.9866857142856,588.4066666666666,565.1057571428571,578.2916857142856,595.2533333333333,622.053486111111,630.977269047619,584.5283333333333,0.0,606.0060431746032,12.053781526431408,591.2301705128205,0.0,0.0,0.0,0.0,542.8624976190476,493.832580952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.67461284661556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.17857142857156,100.58144944150422,130.46353571428585,137.95300595238092,161.986930952381,209.51780238095228,274.83946428571426,288.99924761904776,351.0367850649351,433.2515476190475,472.82539761904764,447.41177619047625,444.22196428571436,488.96213571428564,487.7519500000001,471.7900000000002,493.50708809523815,488.70610000000005,0.0,0.0,293.97808107142663,0.0,521.8462023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.99655,535.80385,501.04054999999994,513.8166666666666,290.84566194444426,460.32375555555586,1297.1366666666665,1273.7498833333332,444.8259833333332,1315.152222222222,489.5447320987652,450.00576666666655,1285.3799999999999,1251.7300999999998,1269.2183833333333,1298.6730555555553,468.5793166666667,515.0414166666667,0.0,47309.6989514509,21659.76178316789
2025-02-02,634.9022499999999,1466.0970499999999,1469.0416666666665,1460.9259166666666,635.0249166666666,681.0150000000001,668.66995,675.3416,675.7633333333333,654.6407166666665,640.3007166666666,679.465,705.9584999999998,729.7508833333333,711.0833333333334,692.0309500000001,663.4725166666667,659.3766666666666,663.9914666666666,707.0996166666666,904.1819130315498,733.2096,721.9049499999999,739.3383333333335,741.2849666666668,729.4287666666667,734.6250000000001,766.2252000000001,752.7960095238094,716.6083333333332,744.0417738095238,759.3844190476191,738.34,1591.2229027777776,867.9923857142857,945.7633333333333,253.99604999999997,940.2177880952378,950.16,918.1719205128204,916.853430952381,907.2657738095239,875.8471740079365,858.0574509523809,800.7089857142859,1530.4831357142857,740.128507142857,82.60321428571433,39.6815707142855,0.0,0.0,128.88538007527427,652.9161261904763,605.9246428571427,544.0350238095239,507.1729488095241,451.7461904761901,435.4358374458875,387.5976261904766,0.0,0.0,0.0,0.0,0.0,128.8718085952371,131.99970238095204,980.0523714285716,183.77579523809504,993.3002976190476,154.39941280252063,945.1865333333333,933.0609523809526,983.2339976190474,992.956880952381,978.0120833333333,951.2635928571426,147.58581428571472,191.76565476190444,148.14355476190497,173.55455238095237,198.67571428571432,229.42831904761863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.053273809524,1334.1032668498165,996.7226906992851,1470.2381547619048,659.5199142857143,689.7287261904761,750.3024404761904,778.9020499999999,811.9737928571427,866.3124404761903,931.2991380952383,977.9358785714285,1035.3795833333334,1063.1656166666667,1058.1184,1084.1133333333332,1125.0923595238096,969.1382333333335,759.2966666666666,734.5280714285716,780.9769333333331,747.3016666666667,792.5592523809524,810.8657666666666,0.0,0.0,270.7654800634933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.3496867499996,755.5883333333334,761.4062666666666,754.8670833333332,768.2723666666665,533.9586154722226,646.8257561111112,1438.9733333333334,1423.5055333333332,1425.9601833333331,696.0148056241432,593.2230166666667,620.9938499999998,1461.1977777777774,591.1294333333334,1453.8053166666666,1491.1999999999998,631.2864333333333,622.87185,646.1466666666668,92879.42519193018,67667.78881515202
2025-02-03,618.0340666666666,1432.567183333333,1461.3983333333333,1458.4463333333333,612.6130166666667,660.9950000000001,645.1396833333334,665.3308000000001,680.0383333333334,698.3026333333332,681.0524,1513.3283333333331,664.6378666666667,672.8073166666666,672.8149999999999,718.5204833333333,741.7281249999997,726.8466666666665,679.7527,667.6894333333332,679.3566666666666,705.255,727.4140666666665,757.5516666666666,729.0038000000001,732.3332666666666,535.7952500476185,752.7691499999999,741.0812523809524,747.6983333333333,732.2227571428572,735.3862547619048,746.8233333333335,1568.7711599999998,818.2169115873016,932.6866666666667,266.66268333333335,968.2739166666665,982.3466666666667,927.452475,915.8554142857142,910.0975000000001,865.3987740079364,825.5593628571428,758.2596428571427,1491.8863761904763,713.3191428571429,54.90113095238098,12.214013571428382,0.0,0.0,0.0,584.4227186347975,594.2760714285712,523.4994880952383,494.8061654761907,459.6224999999995,422.70737792207797,360.75563333333344,0.0,0.0,0.0,0.0,0.0,84.99884790476254,116.46160714285725,945.4629928571428,169.8396428571425,985.3390476190477,94.45004494047589,847.170252385854,875.7155357142856,926.2693928571427,921.5085595238095,896.0436309523809,890.0539976190473,107.47409047619044,158.29761904761892,136.95883571428567,98.32978809523797,111.1709523809518,192.86132142857116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.8675595238096,1299.0025930402928,1336.5671793040292,989.766379752108,655.8898761904763,704.947445238095,773.6098214285715,775.1873380952378,790.8163452380952,844.9085119047618,892.6488256613759,933.4642190476189,996.5322321428574,1029.1154587912088,1034.1411166666667,1072.1216666666667,1115.7265798412695,976.3610677777777,782.2499999999998,728.5506000000001,758.0003999999998,728.2799999999999,749.4411928571428,753.4024833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.38063774603154,0.0,668.7527076666665,749.73,769.7481499999999,777.2237166666665,805.5240333333331,585.837019,676.7693399999999,1451.2416666666663,1449.7892666666667,621.6642833333333,1438.7866666666664,1430.9533666666666,1441.5306833333332,1438.2227777777775,601.1924000000001,627.7704166666665,655.8733333333333,670.4521666666667,636.3422833333334,707.1338951989025,91583.65016113111,67465.25248983684
2025-02-04,647.8453999999999,645.7840833333332,1444.2549999999999,1465.4241333333332,1152.5472032627872,702.5133333333333,698.9107333333334,710.9850333333334,1521.5149999999999,677.4984666666666,693.4437333333333,731.8416666666666,659.3090000000001,664.632,709.8966666666665,697.9368499999999,708.9711083333332,743.9166666666665,699.1337166666666,697.6220833333333,737.7599999999999,739.17925,699.9382666666666,698.3233333333332,718.4877166666668,753.7163166666667,783.2566666666668,757.3398166666666,718.8303876190477,715.4166666666666,752.3613404761905,796.4052047619048,785.2450000000001,1546.5476599999997,774.0026925396825,918.5500000000002,948.70805,935.6157714285712,911.4833333333335,924.5334916666666,922.5235142857143,860.849761904762,847.6173073412696,821.6497476190477,757.8026785714285,654.6257880952382,725.4555023809526,81.6395238095239,23.004268333333243,0.0,0.0,0.0,18.116271317695464,607.8921428571425,549.9422452380952,512.8882154761908,453.13499999999954,446.19723268398263,402.54770714285723,0.0,0.0,308.3136714285715,298.53601190476195,0.0,132.9773372142845,144.8373809523814,170.69009760391165,144.13027142857163,965.8833928571428,995.9396967532466,956.7361883928572,885.6816666666664,950.1409476190474,977.5822952380952,924.4353409090907,892.4080714285715,106.85516190476187,171.3555357142859,144.38597619047596,140.67982142857147,204.6496428571428,245.2268142857141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.9472619047617,1297.7346478021977,1344.2919864468863,760.6192648197132,666.1752261904762,712.603219047619,730.5363095238097,719.4248095238094,779.3947880952379,863.9902976190475,921.0638947089949,944.8512714285712,996.6775892857145,1048.840727838828,1054.08325,1076.6,1140.6393250793649,997.5501011111112,775.3183333333332,732.6088285714286,780.1320666666664,747.8533333333335,745.7321214285714,766.2119833333333,0.0,0.0,0.0,0.0,0.0,0.0,343.14700030952355,0.0,0.0,0.0,0.0,664.0427785833335,762.2349999999999,775.17485,751.6834499999998,763.2123666666665,581.6001391944445,683.1135905555556,1436.8566666666666,1405.3077666666666,556.8585999999998,1383.02,1421.4153833333332,637.2554333333333,635.3377777777777,1436.7555499999999,1446.0883,638.1416666666668,641.8214833333333,633.8086833333332,738.457467283951,91976.22966405429,67820.76799111812
2025-02-05,997.5798564560068,612.1099166666665,652.1816666666666,1487.8364499999998,1472.9863333333333,677.3616666666667,647.3935166666668,663.8100833333334,1507.66,667.2319666666666,647.2294166666667,672.1883333333333,675.9144666666667,706.8330833333332,701.4833333333332,673.7395833333333,692.6243249999999,733.8499999999999,687.6750666666667,674.2643,699.1466666666665,699.4887833333333,692.8898166666665,731.0433333333332,742.0551666666668,732.2832500000001,730.2950000000001,730.7927,729.0364709523809,727.8499999999999,728.3030738095238,750.1478095238095,760.9133333333334,1573.2382433333332,835.5332592063493,955.9200000000001,902.9963833333334,874.5333595238093,914.0183333333334,960.0604797619047,951.5528166666666,856.2392261904763,796.9289978174602,777.0932119047619,757.7129166666665,659.2278523809525,722.6602619047621,87.24892857142868,50.81888499999991,0.0,0.0,0.0,1.615834612667527,673.8979761904758,562.509430952381,486.89273690476216,455.22511904761893,452.29848982683984,400.321635714286,0.0,0.0,287.23147857142885,279.54113095238097,0.0,129.0347193809506,182.43071428571488,991.4983785714285,143.60448809523814,224.87707069653902,958.3186729437227,931.552026488095,877.0951190476189,899.5033999999998,871.3895404761902,878.6877218614716,900.8054428571431,126.84493571428561,173.79815476190493,168.76689523809546,187.26535238095244,188.74845238095259,207.1113476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0704166666665,1314.2100738095237,1374.8437833333332,646.4237625008169,621.5957095238098,647.6259476190477,719.4740476190476,727.7091523809526,791.7487469696969,860.062619047619,862.1345423280424,900.5095642857142,1023.430386904762,1073.1453540293041,1044.0474,1035.7633333333333,1074.1303441269838,952.3662511111111,772.4266666666665,718.4394214285714,747.9664333333333,730.6766666666667,761.7830547619049,760.1645333333332,0.0,0.0,0.0,0.0,0.0,0.0,59.940352079364516,0.0,0.0,0.0,0.0,687.5073328333332,766.805,746.2366499999999,741.2606499999998,798.3156999999999,612.3689760555562,712.4573077777777,665.2383333333332,1452.9025499999998,585.5830333333331,1406.7338888888887,1400.4671166666667,1439.4195666666665,622.2227777777777,1429.94645,1426.3471166666664,740.1186305898495,622.0430833333332,627.8409499999999,621.2633333333332,90670.61520135861,66709.48403252926
2025-02-06,1416.307733333333,1425.2633166666665,1269.7865906839106,1503.92115,673.1321,689.2583333333334,665.8374666666667,680.1702166666666,677.4416666666668,685.9028333333332,676.59345,693.4749999999999,688.6297666666667,702.9803333333333,677.5366666666666,646.6935833333333,687.5585249999998,752.0883333333334,697.1656833333333,682.9257166666667,721.8499999999999,718.44095,704.7885999999999,735.5733333333333,728.5326166666667,720.1395333333332,744.475,761.5177166666667,715.6774280952382,666.3483333333332,720.1085404761905,761.3446119047618,734.7900000000002,1562.4874099999997,838.7068949206349,958.9450000000002,265.32731666666666,939.6035285714287,952.1133333333333,930.5615964285714,906.2006761904761,855.8069642857145,813.5557382936506,761.9790738095239,718.8252976190474,1503.384069047619,726.5352928571431,34.40642857142859,29.20412785714302,0.0,0.0,0.0,0.0,626.6919642857142,539.9561523809523,509.9877630952383,486.88523809523804,450.1884160173163,404.69567857142897,0.0,94.82930385401403,313.7065928571426,292.5892261904761,0.0,116.14438964285674,163.67678571428644,991.2309809523808,168.29152380952382,378.04967918752635,974.7078425595237,958.4403976190476,913.2350595238095,925.6177500000001,921.8905738095239,952.883912337662,898.6299285714285,73.29884285714297,146.99232142857159,175.82104285714286,188.10211428571438,161.8495833333335,191.9181380952382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.2720238095237,1325.9208309523808,1369.4800976190477,883.8265005960525,643.205973809524,662.6656999999998,705.0463690476192,781.80065,835.6103160173159,830.5064285714285,887.9135685185187,943.9912952380953,1008.7166964285717,1066.8528278388276,1066.6248880952378,1064.4933333333333,1098.1470060317456,964.2908511111111,774.5049999999999,729.9053023809524,777.1917708333333,780.785,778.2009357142856,769.7609333333332,0.0,0.0,0.0,0.0,0.0,0.0,312.8822510714293,0.0,0.0,0.0,0.0,687.9925704166665,771.3033333333334,745.1833666666666,725.1772666666666,778.9673666666665,624.5342629166665,712.6464083333334,1470.0066666666667,1433.2332166666665,588.9077833333331,591.1888888888888,583.8228666666666,720.7250706790119,1415.7027777777776,1426.6238333333333,619.3813499999999,626.9966666666667,631.5063333333333,1405.1478666666665,1318.6583333333333,92111.51185924206,67689.94911286658
2025-02-07,1289.8372333333332,1337.849983333333,523.3583333333333,494.3563333333333,467.9272833333333,1348.7983333333332,934.1470046737206,478.3576333333334,484.7933333333334,535.7796333333332,535.0515,515.5233333333332,484.91310000000004,509.8695499999999,524.7099999999999,528.1802166666666,546.9645916666665,582.3366666666666,583.7275666666667,572.2011833333333,546.9799999999999,540.25695,539.3277166666664,579.9066666666665,607.1561833333334,590.5375833333334,561.9683333333334,556.82355,0.0,529.5583333333334,560.8291666666667,607.8855333333332,1452.6866666666667,1424.8571147619045,575.1058068253968,572.4466666666667,0.0,621.4434571428573,0.0,143.4600446980482,0.0,0.0,0.0,538.6770833333334,482.07404761904746,442.24959285714294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53880952380939,66.72460000000001,128.8011738095238,156.59372023809527,169.61512142857163,190.55544523809522,246.76690476190487,282.7425809523811,369.2483755411256,441.4602380952382,455.80079470899483,433.5832690476191,449.80199404761925,475.86593736263745,496.78192380952373,509.70166666666665,479.75919888888865,470.58888444444443,0.0,0.0,0.0,449.22333333333324,81.92156159523722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.5199999999999,479.5277833333333,536.0653333333332,550.7716666666665,297.22901644444494,432.5612255555556,1286.5716666666665,1261.1624166666666,418.02808333333326,427.27666666666664,410.4233833333333,551.3872416666671,445.04944444444436,429.9690666666668,1262.1340333333333,1272.9633333333334,463.77666666666664,1296.0482666666664,1281.8083333333334,45690.26247184961,20743.876847012692
2025-02-08,1270.8463333333334,443.99889999999994,1268.615,1291.0666666666666,523.9390086272804,448.62833333333333,464.70173333333344,483.6388666666666,480.4366666666668,509.2535666666667,477.78323333333327,1282.0666666666666,1301.45095,523.0795166666664,535.1383333333333,499.6707666666666,494.5480916666665,523.2349999999999,509.26865,510.69713333333334,531.7633333333333,565.7276333333333,544.0066833333333,522.2283333333332,523.8632166666666,535.31765,547.8533333333334,544.0376166666666,534.7395566666668,520.8016666666667,514.3772190476191,531.1137000000001,563.9616666666668,586.9710599999999,582.5230520634921,537.6376099005503,0.0,0.0,0.0,546.5624940476191,0.0,0.0,0.0,0.0,415.10240259740266,393.13427380952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6907142857141935,30.60366904761895,87.40247142857152,135.87300595238088,159.97615714285718,177.27093095238092,220.00845238095252,254.60306190476183,318.18193333333323,375.1871428571428,436.90787328042336,426.42735000000005,410.9331845238097,450.2958945054946,464.4000238095237,459.88166666666655,481.2554726984124,465.1384701587301,0.0,0.0,0.0,0.0,348.24473451984323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.865,523.5991833333333,534.3135166666666,506.5216666666666,288.78363663888877,414.15859277777776,1264.8433333333332,1245.7314499999998,1227.6472833333332,1222.1233333333332,396.4900666666666,446.4502583333333,1311.7549999999999,1258.2993666666666,466.7578242112487,1281.27,425.26578333333333,481.0351833333333,0.0,43369.97860650335,19135.168582293234
2025-02-09,614.1466833333334,1443.6593999999998,1442.4916666666666,1446.874733333333,615.2489833333333,638.65,634.7995500000001,630.1654833333333,652.5125245296866,629.1399666666667,654.0529666666665,679.9949999999999,628.2545833333334,644.3791833333332,676.4316666666667,637.6506333333333,664.7730666666666,729.0349999999999,676.1603666666666,646.8141166666666,1515.0749999999998,698.1257999999999,693.0910833333332,676.2666666666665,669.3309999999999,676.5790333333333,693.805,692.7624666666666,695.2048166666666,702.1933333333334,716.6142666666667,711.8185404761904,682.3112499999999,1503.4759642857143,752.8011738095238,890.6733333333333,212.13531428571412,891.6347285714284,896.475,892.6748928571427,850.6889523809523,784.2081547619049,758.9472761904761,742.5269023809524,694.671866883117,1464.5417095238095,669.004476190476,0.0,0.0,0.0,0.0,0.0,0.0,17.971199921597304,483.3711690476191,467.5103933862433,460.8463690476192,387.97834523809547,312.1547280219778,0.0,0.0,271.96536666666634,226.59392857142848,0.0,12.40541709523859,113.60547619047702,914.3708355158731,84.26473571428596,926.7567261904762,562.9067076638279,908.3205479166666,811.1701785714283,866.7180690476191,885.1341833333333,883.7788528138526,830.6159785714287,20.99963571428566,79.66249999999991,96.01665714285696,91.3771619047618,124.06952380952384,185.72409285714275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.560595238095,1275.337811904762,1290.6478843598788,537.4821428571425,582.8464380952379,634.6484642857142,693.7755952380953,717.256745238095,776.5403166666667,845.1570833333333,866.4900738095239,891.0360214285713,956.343988095238,1008.7018095238094,1026.0686619047617,1050.6633333333332,1075.1720833333334,916.9909214285714,710.1983333333333,698.2013357142858,772.2293613095237,782.56,794.1256285714286,778.6187854285726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.188349833333,722.79,727.7500833333334,738.7328499999999,736.6516666666665,536.3939901666661,628.7404433333332,606.1766666666666,1410.3833,1417.1429999999998,571.2299999999999,560.9900166666666,1406.555875,1421.5,719.91045946502,1414.3118666666664,1419.7833333333333,573.1709333333332,583.9822499999999,615.8816666666667,86694.0825226444,62125.56486347557
2025-02-10,568.6952833333334,1421.4559833333333,1467.5183333333332,619.8561666666665,1032.4843183127584,1459.4699999999998,1431.3268,622.1946166666667,1480.293333333333,633.8728833333333,630.4677666666665,689.6483333333332,675.99855,672.5938166666665,0.0,633.6509333333333,1477.8078666666665,662.8683333333333,689.94705,701.6589833333333,701.2683333333332,671.9696833333333,681.6481833333332,717.6050000000001,724.9495666666668,737.0797666666667,0.0,706.7416833333332,673.7276666666666,678.1700000000001,683.5100547619047,689.7235071428571,1526.4129166666664,802.0748102292767,778.9516738095239,900.1366666666665,893.413938095238,916.3209404761905,261.69999999999993,914.964138095238,878.4971023809522,845.157261904762,822.8612095238095,786.5810166666668,716.7910335497837,1475.9825833333334,678.676338095238,0.0,0.0,0.0,0.0,0.0,0.0,556.4009226190478,0.0,0.0,449.75005952380957,274.3380181473307,316.6384962106231,304.848630952381,276.44268333333343,289.4385547619047,213.5798996349174,0.0,47.37664688095083,932.2438690476195,679.4179676072985,117.76096904761903,965.4503571428572,974.86826875,921.0647380952382,855.7308333333333,881.9580452380949,871.2928738095234,17.57101190476169,840.1145452380952,49.370745238095196,100.63392857142867,77.44245714285717,94.73347619047627,134.50446428571433,139.63279285714293,173.20060833333343,231.50928571428528,250.13713571428548,274.2379083333333,14.78233571428575,0.0,436.44067380952356,483.47535714285686,482.40945714285704,493.40858168498164,1348.277738095238,580.6562500000002,620.164707142857,646.6513095238095,714.3828523809523,793.6616904761905,838.8888690476191,875.7616476190478,912.9148095238093,969.8420833333334,1022.5304809523811,1044.6018,1061.1016666666665,1063.3868047619046,928.3735428571429,0.0,0.0,0.0,0.0,0.0,0.0,723.4449999999999,747.9890166666667,761.9265499999999,0.0,0.0,0.0,105.00963953968403,744.6899999999999,739.1383000000001,761.1149999999999,0.0,665.0983540833334,727.7298833333332,758.1230499999999,763.4768666666665,743.1399999999999,578.1959770277778,653.4216772222221,588.3199999999999,1381.96605,569.0008499999999,589.2433333333332,598.0353666666666,597.203125,1422.5783333333331,1428.8501499999998,586.1197,679.1178120027441,1402.5061333333333,1433.0168333333331,1450.0416666666665,88278.62594612177,62421.499072702165
