date,issue_hour,t,interval,forecast_load_kwh,forecast_pv_kwh,forecast_price,objective_price,margin_kwh,reserve_grid_kwh,q0_kwh,previous_active_kwh,new_active_kwh,planned_charge_kwh,planned_discharge_kwh,planned_end_soc_kwh,reserve_slack_soc_kwh
2025-05-01,0,0,0:00-0:10,583.8915833333333,0.0,0.41907500000000003,0.4215848214285715,22.935266666666735,22.992870833333313,1440.1601833333334,1440.1601833333334,1440.1601833333334,833.3333333333333,0.0,7172.7333537196255,0.0
2025-05-01,0,1,0:10-0:20,558.7886833333333,0.0,0.41947500000000004,0.42449821428571427,23.01215000000002,28.266895833333194,1278.7637736448605,1278.7637736448605,1278.7637736448605,696.9629403115272,0.0,7800.0,0.0
2025-05-01,0,2,0:20-0:30,547.1516666666666,0.0,0.4368,0.4375424107142858,28.14666666666676,39.02130416666655,575.2983333333334,575.2983333333334,575.2983333333334,0.0,0.0,7800.0,0.0
2025-05-01,0,3,0:30-0:40,595.6524,0.0,0.457975,0.4592160714285715,24.51509999999996,33.44594166666673,620.1674999999999,620.1674999999999,620.1674999999999,0.0,0.0,7800.0,0.0
2025-05-01,0,4,0:40-0:50,597.9853666666667,0.0,0.44830000000000003,0.45148437500000016,19.731333333333282,33.37976666666664,617.7167,617.7167,617.7167,0.0,0.0,7800.0,0.0
2025-05-01,0,5,0:50-1:00,558.605,0.0,0.423925,0.4262053571428571,17.6400000000001,32.192083333333244,576.2450000000001,576.2450000000001,576.2450000000001,0.0,0.0,7800.0,0.0
2025-05-01,0,6,1:00-1:10,584.6998333333333,0.0,0.43415000000000004,0.4334982142857144,20.982883333333348,29.574591666666734,605.6827166666667,605.6827166666667,605.6827166666667,0.0,0.0,7800.0,0.0
2025-05-01,0,7,1:10-1:20,600.7031999999999,0.0,0.440075,0.4433147321428571,28.87288333333322,26.86052083333341,629.5760833333331,629.5760833333331,629.5760833333331,0.0,0.0,7800.0,0.0
2025-05-01,0,8,1:20-1:30,579.9466666666666,0.0,0.42584999999999995,0.4327232142857139,21.410000000000082,20.020062499999938,601.3566666666667,601.3566666666667,601.3566666666667,0.0,0.0,7800.0,0.0
2025-05-01,0,9,1:30-1:40,578.3484666666666,0.0,0.42010000000000003,0.4156683035714285,14.985849999999914,51.70631249999997,1426.6676499999999,1426.6676499999999,1426.6676499999999,833.3333333333333,0.0,8550.0,0.0
2025-05-01,0,10,1:40-1:50,596.942,0.0,0.444375,0.4386549107142858,22.0161333333333,41.61370833333315,618.9581333333333,618.9581333333333,618.9581333333333,0.0,0.0,8550.0,0.0
2025-05-01,0,11,1:50-2:00,614.8566666666666,0.0,0.467625,0.472525,25.723333333333358,54.09724583333325,640.5799999999999,640.5799999999999,640.5799999999999,0.0,0.0,8550.0,0.0
2025-05-01,0,12,2:00-2:10,612.8457333333333,0.0,0.43984999999999996,0.443811607142857,28.12720000000013,41.327524999999966,640.9729333333335,640.9729333333335,640.9729333333335,0.0,0.0,8550.0,0.0
2025-05-01,0,13,2:10-2:20,605.8480666666667,0.0,0.431575,0.43023571428571433,22.100899999999967,47.36144166666688,627.9489666666666,627.9489666666666,627.9489666666666,0.0,0.0,8550.0,0.0
2025-05-01,0,14,2:20-2:30,598.9733333333334,0.0,0.44995,0.4461450892857142,23.836666666666588,49.952522023809664,622.81,622.81,622.81,0.0,0.0,8550.0,0.0
2025-05-01,0,15,2:30-2:40,586.7833833333333,0.0,0.432725,0.4283669642857141,22.066149999999993,44.66485,608.8495333333333,608.8495333333333,608.8495333333333,0.0,0.0,8550.0,0.0
2025-05-01,0,16,2:40-2:50,593.4957166666666,0.0,0.4154,0.4113013392857141,26.17534999999998,27.37951250000002,1453.0043999999998,1453.0043999999998,1453.0043999999998,833.3333333333333,0.0,9300.0,0.0
2025-05-01,0,17,2:50-3:00,606.15,0.0,0.41784999999999994,0.41582633928571433,24.889999999999986,30.00257083333348,1464.3733333333332,1464.3733333333332,1464.3733333333332,833.3333333333333,0.0,10050.0,0.0
2025-05-01,0,18,3:00-3:10,588.4116833333333,0.0,0.42369999999999997,0.4262151785714287,21.292666666666605,43.36853750000006,609.7043499999999,609.7043499999999,609.7043499999999,0.0,0.0,10050.0,0.0
2025-05-01,0,19,3:10-3:20,587.0751,0.0,0.43572500000000003,0.4371321428571429,12.71614999999997,47.2277583333334,599.79125,599.79125,599.79125,0.0,0.0,10050.0,0.0
2025-05-01,0,20,3:20-3:30,612.1383333333333,0.0,0.45005,0.44755401785714294,16.883333333333326,42.453858333333315,629.0216666666666,629.0216666666666,629.0216666666666,0.0,0.0,10050.0,0.0
2025-05-01,0,21,3:30-3:40,622.9201166666667,7.619047619047617e-05,0.45605000000000007,0.45746517857142865,25.598516666666683,42.17410476190483,648.5185571428572,648.5185571428572,648.5185571428572,0.0,0.0,10050.0,0.0
2025-05-01,0,22,3:40-3:50,609.2210333333333,0.00014285714285714287,0.46314999999999995,0.4658455357142857,19.090566666666632,39.742975000000015,628.3114571428571,628.3114571428571,628.3114571428571,0.0,0.0,10050.0,0.0
2025-05-01,0,23,3:50-4:00,589.9433333333333,0.0,0.46720000000000006,0.46499374999999993,22.966666666666697,29.33559166666666,612.91,612.91,612.91,0.0,0.0,10050.0,0.0
2025-05-01,0,24,4:00-4:10,592.4000333333333,0.0014166666666666663,0.45505,0.45003526785714293,15.090000000000032,31.363966071428635,607.4886166666668,607.4886166666668,607.4886166666668,0.0,0.0,10050.0,0.0
2025-05-01,0,25,4:10-4:20,595.0731999999999,0.0020857142857142854,0.44984999999999997,0.4500669642857142,19.389749999999992,50.81128809523803,614.4608642857141,614.4608642857141,614.4608642857141,0.0,0.0,10050.0,0.0
2025-05-01,0,26,4:20-4:30,584.4483333333333,0.0,0.4494,0.45556696428571447,25.159999999999968,43.41883214285713,609.6083333333332,609.6083333333332,609.6083333333332,0.0,0.0,10050.0,0.0
2025-05-01,0,27,4:30-4:40,572.4976999999999,0.019716666666666664,0.43179999999999996,0.43175223214285713,20.79010714285721,27.208522023809465,593.2680904761904,593.2680904761904,593.2680904761904,0.0,0.0,10050.0,0.0
2025-05-01,0,28,4:40-4:50,588.8658333333333,0.029052380952380955,0.432925,0.42878125000000006,24.060823809523868,40.52240654761901,612.8976047619047,612.8976047619047,612.8976047619047,0.0,0.0,10050.0,0.0
2025-05-01,0,29,4:50-5:00,610.2016666666666,0.0,0.45715,0.45625937499999986,22.70166666666671,61.17533571428571,632.9033333333333,632.9033333333333,632.9033333333333,0.0,0.0,10050.0,0.0
2025-05-01,0,30,5:00-5:10,587.9692833333334,0.2746047619047619,0.47235,0.4731937500000001,25.13775000000004,53.37307619047591,612.8324285714286,612.8324285714286,612.8324285714286,0.0,0.0,10050.0,0.0
2025-05-01,0,31,5:10-5:20,596.57195,0.6452571428571428,0.48267499999999997,0.4825089285714285,26.572099999999978,92.75969702381026,622.4987928571428,622.4987928571428,622.4987928571428,0.0,0.0,10050.0,0.0
2025-05-01,0,32,5:20-5:30,626.2533333333333,9.850892857142856,0.44932500000000003,0.44554866071428567,15.446666666666715,144.83845535714326,631.8491071428572,631.8491071428572,631.8491071428572,0.0,0.0,10050.0,0.0
2025-05-01,0,33,5:30-5:40,606.0536166666666,42.825583333333334,0.371925,0.3628098214285713,19.583478571428543,161.0726952380962,1416.144845238095,1416.144845238095,1416.144845238095,833.3333333333333,0.0,10800.0,0.0
2025-05-01,0,34,5:40-5:50,672.8698333333333,85.38569047619046,0.58815,0.5783379464285716,15.66210238095232,229.01647619047623,304.1014921190496,304.1014921190496,304.1014921190496,0.0,299.04475311904554,10467.72805208995,0.0
2025-05-01,0,35,5:50-6:00,802.5116666666665,128.25625,0.959975,0.9509468750000003,20.45845238095228,259.9294053571428,0.0,0.0,0.0,0.0,694.7138690476188,9695.82375314815,0.0
2025-05-01,0,36,6:00-6:10,822.0105,174.05853095238095,0.98055,0.9638776785714287,10.285038095238122,289.61587857142854,0.0,0.0,0.0,0.0,658.2370071428571,8964.449300767197,0.0
2025-05-01,0,37,6:10-6:20,815.9467,227.79284761904756,0.900725,0.8748392857142856,9.060047619047623,322.7319869047618,0.0,0.0,0.0,0.0,597.2139,8300.878300767197,0.0
2025-05-01,0,38,6:20-6:30,830.4983333333332,285.8482142857143,0.892225,0.8613513392857142,6.7258333333332985,312.1911988095239,0.0,0.0,0.0,0.0,551.3759523809522,7688.23835367725,0.0
2025-05-01,0,39,6:30-6:40,820.6207833333333,339.11084523809524,0.8728750000000001,0.8413294642857145,5.533659523809433,246.81984464285728,0.0,0.0,0.0,0.0,487.0435976190475,7147.078800767197,0.0
2025-05-01,0,40,6:40-6:50,797.1967333333333,392.5055047619047,0.841425,0.8120098214285715,7.9612857142857365,250.07429999999954,0.0,0.0,0.0,0.0,412.65251428571435,6688.576007116403,0.0
2025-05-01,0,41,6:50-7:00,791.6733333333333,448.15357142857147,0.8059999999999999,0.7782147321428569,26.389226190476222,307.6728315476185,0.0,0.0,0.0,0.0,369.9089880952381,6277.5660203439165,0.0
2025-05-01,0,42,7:00-7:10,821.0029666666666,502.24428809523806,0.769525,0.7395571428571429,15.174116666666578,336.3609565476187,0.0,0.0,0.0,0.0,333.9327952380951,5906.529581190477,0.0
2025-05-01,0,43,7:10-7:20,825.0371833333334,552.8996928571428,0.7661250000000001,0.7326116071428571,4.647769047619001,466.59649464285735,0.0,0.0,0.0,0.0,276.7852595238096,5598.9904039418,0.0
2025-05-01,0,44,7:20-7:30,783.1483333333333,599.0196428571428,0.7385249999999999,0.7040495535714284,22.768571428571477,522.024535714286,0.0,0.0,0.0,0.0,206.897261904762,5369.104557380953,0.0
2025-05-01,0,45,7:30-7:40,758.0364666666666,643.164119047619,0.6395,0.6085330357142859,22.853147619047633,541.2978517857148,0.0,0.0,0.0,0.0,137.72549523809516,5216.076229338625,0.0
2025-05-01,0,46,7:40-7:50,898.6954166666666,700.4162571428571,0.8337,0.8043986607142857,24.132747619047677,536.5478083333338,0.0,0.0,0.0,0.0,222.4119071428571,4968.951888068784,0.0
2025-05-01,0,47,7:50-8:00,1111.2716666666665,761.2178571428572,1.199175,1.1675276785714288,22.567083333333244,527.0118196428577,0.0,0.0,0.0,0.0,372.62089285714274,4554.92867378307,0.0
2025-05-01,0,48,8:00-8:10,1136.88845,800.9175309523808,1.21645,1.1827504464285712,19.934759523809518,544.8632898809525,0.0,0.0,0.0,0.0,355.90567857142867,4159.477919814815,0.0
2025-05-01,0,49,8:10-8:20,1105.0692333333332,844.1219214285713,1.126425,1.0960669642857144,24.426776190476403,554.6406005952384,0.0,0.0,0.0,0.0,285.3740880952382,3842.3955997089947,0.0
2025-05-01,0,50,8:20-8:30,1095.1283333333333,895.1187500000001,1.1023,1.07603125,24.222261904761922,661.5721065476204,0.0,0.0,0.0,0.0,224.23184523809505,3593.2491050000003,0.0
2025-05-01,0,51,8:30-8:40,1064.5763499999998,934.4854976190475,1.0740750000000001,1.0434504464285717,36.86022142857115,864.7627464285729,0.0,0.0,0.0,0.0,166.95107380952345,3407.7479118783076,0.0
2025-05-01,0,52,8:40-8:50,1079.3638833333332,978.9812214285714,1.0539749999999999,1.0216857142857143,47.10111190476209,1073.4244666666677,0.0,0.0,0.0,0.0,147.48377380952388,3243.877052089948,0.0
2025-05-01,0,53,8:50-9:00,1116.4366666666665,1038.1223214285715,1.038325,1.0066017857142855,28.638809523809414,1317.4842095238105,0.0,0.0,0.0,0.0,106.95315476190444,3125.0402134656097,0.0
2025-05-01,0,54,9:00-9:10,1083.1863166666667,1102.861630952381,1.002575,0.9637486607142859,41.2627904761905,1528.5012333333345,0.0,0.0,0.0,0.0,21.58747619047631,3101.054128809525,0.0
2025-05-01,0,55,9:10-9:20,1074.2758333333331,1156.9232809523808,0.9930000000000001,0.957764732142857,34.321671428571406,1696.9524071428584,0.0,0.0,0.0,48.32577619047629,0.0,3144.547327380954,0.0
2025-05-01,0,56,9:20-9:30,1105.6666666666665,1192.0839285714287,0.9911000000000001,0.9666531249999999,59.069285714285684,1750.0925946428583,0.0,0.0,0.0,27.347976190476402,0.0,3169.160505952382,0.0
2025-05-01,0,57,9:30-9:40,1096.117,1214.5829285714285,0.9326499999999999,0.9027620535714284,51.45987857142859,1751.6171255952393,0.0,0.0,0.0,67.00604999999996,0.0,3229.465950952382,0.0
2025-05-01,0,58,9:40-9:50,1081.0186333333331,1248.2158666666667,0.8971250000000001,0.8586044642857145,75.73676904761896,1705.1882023809535,0.0,0.0,0.0,91.46046428571458,0.0,3311.7803688095255,0.0
2025-05-01,0,59,9:50-10:00,1085.1833333333334,1284.9410714285716,0.9088750000000001,0.8699031249999999,69.24101190476199,1577.6323000000007,0.0,0.0,0.0,130.51672619047622,0.0,3429.245422380954,0.0
2025-05-01,0,60,10:00-10:10,1089.9758166666666,1296.4833285714285,0.908875,0.8760062499999997,66.73837142857133,1385.126139285715,0.0,0.0,0.0,139.7691404761906,0.0,3555.0376488095258,0.0
2025-05-01,0,61,10:10-10:20,1069.5945166666666,1315.9251047619045,0.874725,0.8459303571428569,80.12809523809537,1259.71143452381,0.0,0.0,0.0,166.20249285714272,0.0,3704.6198923809543,0.0
2025-05-01,0,62,10:20-10:30,1044.5283333333332,1342.307142857143,0.86395,0.8358758928571426,46.67666666666673,1232.6901678571448,0.0,0.0,0.0,251.102142857143,0.0,3930.611820952383,0.0
2025-05-01,0,63,10:30-10:40,1060.4430333333332,1343.5430047619047,0.92165,0.8957642857142857,50.95912142857151,1118.2869238095254,0.0,0.0,0.0,232.14085,0.0,4139.538585952383,0.0
2025-05-01,0,64,10:40-10:50,1075.2225333333333,1359.6316452380952,0.78145,0.753459375,75.6025452380953,1014.8440988095253,0.0,0.0,0.0,208.80656666666664,0.0,4327.464495952383,0.0
2025-05-01,0,65,10:50-11:00,1070.4833333333331,1391.8517857142856,0.5075,0.4741799107142857,100.0302380952381,932.216810714287,0.0,0.0,0.0,221.33821428571446,0.0,4526.668888809526,0.0
2025-05-01,0,66,11:00-11:10,1068.1819833333334,1399.022995238095,0.448475,0.4150977678571429,93.4264547619045,858.5389089285728,0.0,0.0,0.0,237.41455714285712,0.0,4740.341990238097,0.0
2025-05-01,0,67,11:10-11:20,1067.0116333333333,1398.5218047619048,0.46175,0.432990625,87.96328571428558,816.2481321428586,0.0,0.0,0.0,243.54688571428596,0.0,4959.534187380955,0.0
2025-05-01,0,68,11:20-11:30,1063.48,1405.6866071428572,0.4485,0.4243683035714284,87.12880952380928,780.1513970238111,0.0,0.0,0.0,255.07779761904794,0.0,5189.104205238098,0.0
2025-05-01,0,69,11:30-11:40,1056.5067333333332,1417.7538404761904,0.457425,0.43320714285714296,89.11300238095245,763.3008434523827,0.0,0.0,0.0,272.13410476190484,0.0,5434.024899523812,0.0
2025-05-01,0,70,11:40-11:50,1038.1884666666665,1428.935676190476,0.445425,0.41824374999999986,79.12249999999976,798.8402226190494,0.0,0.0,0.0,311.62470952380977,0.0,5714.487138095241,0.0
2025-05-01,0,71,11:50-12:00,1000.7199999999999,1436.4258928571428,0.401675,0.37197455357142856,87.93446428571417,849.6730279761923,0.0,0.0,0.0,347.7714285714287,0.0,6027.481423809527,0.0
2025-05-01,0,72,12:00-12:10,954.2817,1440.7078214285714,0.37134999999999996,0.3416910714285712,107.95815476190455,886.4381875000013,454.86536666666643,454.86536666666643,454.86536666666643,833.3333333333333,0.0,6777.481423809527,0.0
2025-05-01,0,73,12:10-12:20,968.6465833333333,1441.444002380952,0.391325,0.362621875,100.63772142857147,816.9174988095245,447.55316322751014,447.55316322751014,447.55316322751014,819.7128608465573,0.0,7515.222998571428,0.0
2025-05-01,0,74,12:20-12:30,1015.7966666666666,1442.8517857142854,0.41042500000000004,0.3801790178571428,93.54696428571418,722.1992672619057,0.0,0.0,0.0,333.5081547619045,0.0,7815.380337857143,0.0
2025-05-01,0,75,12:30-12:40,998.7317833333333,1447.6315833333333,0.37105000000000005,0.3354741071428572,114.23039761904755,624.9186125000009,498.6639309523807,498.6639309523807,498.6639309523807,833.3333333333333,0.0,8565.380337857143,0.0
