date,issue_hour,t,interval,forecast_load_kwh,forecast_pv_kwh,forecast_price,objective_price,margin_kwh,reserve_grid_kwh,q0_kwh,previous_active_kwh,new_active_kwh,planned_charge_kwh,planned_discharge_kwh,planned_end_soc_kwh,reserve_slack_soc_kwh
2025-10-01,0,0,0:00-0:10,577.5056999999999,0.0,0.4429,0.4251375,24.172483333333275,59.12654583333331,601.6781833333332,601.6781833333332,601.6781833333332,0.0,0.0,7300.071032070103,0.0
2025-10-01,0,1,0:10-0:20,614.62275,0.0,0.4414,0.42352589285714276,19.66128333333336,66.00248750000016,634.2840333333334,634.2840333333334,634.2840333333334,0.0,0.0,7300.071032070103,0.0
2025-10-01,0,2,0:20-0:30,589.0566666666666,0.0,0.4251,0.40344017857142855,26.191666666666606,62.32307499999983,615.2483333333332,615.2483333333332,615.2483333333332,0.0,0.0,7300.071032070103,0.0
2025-10-01,0,3,0:30-0:40,563.8487333333333,0.0,0.4244,0.40595937500000007,17.660700000000077,67.36750416666669,581.5094333333334,581.5094333333334,581.5094333333334,0.0,0.0,7300.071032070103,0.0
2025-10-01,0,4,0:40-0:50,570.4596666666666,0.0,0.4193,0.40000491071428584,24.480199999999968,83.52840416666685,594.9398666666666,594.9398666666666,594.9398666666666,0.0,0.0,7300.071032070103,0.0
2025-10-01,0,5,0:50-1:00,590.3933333333333,0.0,0.3983,0.37399866071428584,18.50666666666666,74.46147083333337,1442.2333333333331,1442.2333333333331,1442.2333333333331,833.3333333333333,0.0,8050.071032070103,0.0
2025-10-01,0,6,1:00-1:10,584.1105,0.0,0.3763,0.35431428571428575,24.798033333333308,71.6851083333334,1442.2418666666665,1442.2418666666665,1442.2418666666665,833.3333333333333,0.0,8800.071032070104,0.0
2025-10-01,0,7,1:10-1:20,588.7974666666667,0.0,0.3861,0.36530312500000006,25.461566666666613,35.209733333333446,1447.5923666666665,1447.5923666666665,1447.5923666666665,833.3333333333333,0.0,9550.071032070104,0.0
2025-10-01,0,8,1:20-1:30,611.4683333333332,0.0,0.4223,0.3987437500000001,16.271666666666704,67.33089166666659,627.74,627.74,627.74,0.0,0.0,9550.071032070104,0.0
2025-10-01,0,9,1:30-1:40,614.7788166666667,0.0,0.4455,0.4216116071428573,21.297149999999988,81.45274523809519,636.0759666666667,636.0759666666667,636.0759666666667,0.0,0.0,9550.071032070104,0.0
